i,time,node,event,peer,msg
1247,118,8,up,17,
1248,119,49,up,42,
1249,119,49,up,20,
1250,119,48,up,23,
1251,119,92,down,52,
1252,119,92,up,28,
1253,119,71,up,22,
1254,119,7,up,49,
1255,119,6,up,49,
1256,119,31,up,58,
1257,119,34,up,20,
1258,119,46,up,52,
1259,119,21,down,90,
1260,119,21,up,81,
1261,119,22,up,32,
1262,119,36,down,67,
1263,119,36,up,14,
1264,119,11,down,27,
1265,119,11,up,59,
1266,119,33,up,7,
1267,120,67,up,97,
1268,120,65,up,36,
1269,120,64,down,96,
1270,120,64,up,37,
1271,120,56,up,7,
1272,120,34,up,89,
1273,120,34,down,20,
1274,120,34,up,44,
1275,120,0,up,82,
1276,120,55,up,14,
1277,121,94,up,60,
1278,121,96,down,67,
1279,121,96,up,79,
1280,121,85,down,40,
1281,121,85,up,11,
1282,121,81,down,68,
1283,121,81,up,90,
1284,121,92,down,98,
1285,121,71,up,78,
1286,121,0,up,27,
1287,121,0,up,73,
1288,121,30,down,98,
1289,121,96,down,79,
1290,121,96,up,64,
1291,121,99,up,78,
1292,121,18,down,67,
1293,121,18,up,88,
1294,122,87,up,9,
1295,122,79,down,96,
1296,122,79,up,29,
1297,122,81,down,65,
1298,122,81,up,92,
1299,122,93,down,96,
1300,122,93,up,38,
1301,122,0,up,40,
1302,122,0,down,82,
1303,122,96,down,76,
1304,122,0,down,73,
1305,122,97,down,94,
1306,122,97,up,44,
1307,122,96,up,93,
1308,122,61,down,74,
1309,122,61,up,41,
1310,122,27,down,85,
1311,122,27,up,32,
1312,122,13,down,36,
1313,122,72,down,36,
1314,122,68,down,47,
1315,122,68,up,69,
1316,122,1,up,32,
1317,122,68,down,69,
1318,123,78,up,26,
1319,123,7,up,20,
1320,123,89,up,27,
1321,123,0,down,40,
1322,123,78,up,49,
1323,123,22,up,82,
1324,123,77,up,69,
1325,123,42,up,75,
1326,123,84,up,25,
1327,123,0,down,27,
1328,123,16,down,36,
1329,123,81,down,90,
1330,123,81,up,93,
1331,123,85,down,58,
1332,123,85,up,9,
1333,123,18,down,88,
1334,123,25,up,35,
1335,123,27,down,9,
1336,123,27,up,44,
1337,123,72,up,58,
1338,123,38,down,11,
1339,123,38,up,50,
1340,123,62,up,29,
1341,123,50,up,72,
1342,123,0,up,3,
1343,124,15,up,33,
1344,124,0,down,3,
1345,124,75,up,6,
1346,124,94,down,65,
1347,124,2,down,81,
1348,124,52,up,12,
1349,124,0,up,62,
1350,124,0,up,29,
1351,124,22,down,82,
1352,124,22,up,27,
1353,124,28,down,81,
1354,124,0,down,62,
1355,124,96,down,45,
1356,124,96,up,22,
1357,124,75,up,71,
1358,124,0,down,29,
1359,124,44,up,82,
1360,124,75,up,56,
1361,124,0,up,32,
1362,125,94,down,60,
1363,125,0,up,22,
1364,125,96,down,93,
1365,125,96,up,72,
1366,125,0,up,1,
1367,125,64,down,81,
1368,125,64,up,20,
1369,125,82,up,22,
1370,125,99,up,71,
1371,125,0,down,1,
1372,125,49,up,48,
1373,125,74,down,96,
1374,125,74,up,43,
1375,125,9,down,11,
1376,125,9,up,1,
1377,125,0,up,44,
1378,125,0,down,22,
1379,125,17,up,84,
1380,125,3,down,62,
1381,125,3,up,33,
1382,126,11,down,38,
1383,126,11,up,82,
1384,126,49,up,56,
1385,126,35,up,26,
1386,126,0,down,32,
1387,126,81,down,46,
1388,126,81,up,36,
1389,126,1,up,27,
1390,126,64,down,83,
1391,126,65,down,57,
1392,127,0,up,89,
1393,127,0,down,44,
1394,127,88,down,19,
1395,127,88,up,69,
1396,127,25,up,26,
1397,127,59,down,91,
1398,127,59,up,70,
1399,127,56,up,42,
1400,127,23,up,8,
1401,127,85,down,9,
1402,127,85,up,27,
1403,127,23,up,75,
1404,127,47,down,28,
1405,127,89,up,12,
1406,127,75,up,20,
1407,127,82,down,22,
1408,127,82,up,9,
1409,127,0,up,34,
1410,128,35,up,84,
1411,128,9,down,85,
1412,128,9,up,63,
1413,128,67,down,94,
1414,128,67,up,95,
1415,128,32,up,37,
1416,128,0,down,89,
1417,128,10,up,30,
1418,128,42,up,34,
1419,128,75,down,6,
1420,128,75,up,34,
1421,128,76,down,39,
1422,129,38,down,93,
1423,129,38,up,31,
1424,129,89,up,32,
1425,129,0,up,37,
1426,129,42,up,22,
1427,129,75,down,56,
1428,129,75,up,63,
1429,129,16,up,81,
1430,129,0,down,37,
1431,129,67,down,97,
1432,129,17,up,26,
1433,130,67,up,80,
1434,130,32,up,82,
1435,130,34,down,49,
1436,130,34,up,48,
1437,130,73,down,82,
1438,130,73,up,40,
1439,130,0,up,48,
1440,130,23,up,6,
1441,130,86,up,60,
1442,130,0,up,66,
1443,130,1,up,82,
1444,130,53,up,75,
1445,130,0,down,66,
1446,130,62,up,73,
1447,130,84,up,75,
1448,130,80,up,18,
1449,130,58,down,38,
1450,130,58,up,11,
1451,130,0,down,34,
1452,130,71,up,25,
1453,130,67,down,95,
1454,130,67,up,18,
1455,131,20,up,48,
1456,131,4,down,91,
1457,131,94,up,96,
1458,131,74,down,36,
1459,131,74,up,72,
1460,131,0,down,48,
1461,131,67,down,36,
1462,131,67,up,45,
1463,131,23,up,26,
1464,131,98,up,25,
1465,131,0,up,20,
1466,131,56,up,34,
1467,131,44,up,22,
1468,131,26,up,63,
1469,131,16,down,96,
1470,132,34,down,89,
1471,132,34,up,32,
1472,132,30,up,90,
1473,132,85,down,59,
1474,132,50,down,59,
1475,132,0,up,49,
1476,132,54,down,90,
1477,132,54,up,33,
1478,132,66,up,34,
1479,132,0,down,20,
1480,132,35,up,8,
1481,132,51,down,21,
1482,132,44,up,89,
1483,132,12,up,83,
1484,132,8,up,6,
1485,132,53,up,6,
1486,132,14,up,78,
1487,132,65,down,36,
1488,132,0,up,7,
1489,132,47,up,68,
1490,132,76,up,64,
1491,132,4,up,58,
1492,133,28,down,65,
1493,133,6,up,42,
1494,133,64,up,1,
1495,133,0,down,7,
1496,133,37,down,48,
1497,133,37,up,44,
1498,133,74,down,72,
1499,133,74,up,39,
1500,133,78,up,6,
1501,133,0,up,75,
1502,133,51,up,59,
1503,133,8,up,75,
1504,133,26,up,75,
1505,133,0,up,56,
1506,133,34,down,53,
1507,133,34,up,37,
1508,133,57,down,36,
1509,133,55,up,72,
1510,133,80,down,96,
1511,133,9,down,27,
1512,134,99,up,6,
1513,134,67,down,96,
1514,134,26,up,71,
1515,134,70,up,58,
1516,134,61,down,19,
1517,134,61,up,43,
1518,134,47,down,60,
1519,134,0,down,56,
1520,134,96,down,19,
1521,134,96,up,74,
1522,134,56,down,34,
1523,134,56,up,96,
1524,134,66,up,86,
1525,134,48,down,37,
1526,134,48,up,32,
1527,134,75,down,20,
1528,134,75,up,5,
1529,134,75,down,34,
1530,134,75,up,99,
1531,134,89,up,48,
1532,135,0,up,42,
1533,135,26,down,6,
1534,135,26,up,8,
1535,135,0,down,49,
1536,135,19,down,96,
1537,135,19,up,76,
1538,135,13,up,46,
1539,135,75,down,5,
1540,135,75,up,7,
1541,135,7,up,48,
1542,135,66,up,89,
1543,135,9,up,73,
1544,135,56,down,96,
1545,135,56,up,5,
1546,135,48,down,84,
1547,135,48,up,33,
1548,135,92,down,28,
1549,136,23,up,78,
1550,136,28,up,60,
1551,136,27,down,44,
1552,136,27,up,62,
1553,136,82,down,11,
1554,136,82,up,73,
1555,136,96,down,64,
1556,136,96,up,39,
1557,136,0,down,42,
1558,136,66,up,48,
1559,136,84,up,26,
1560,136,11,down,82,
1561,136,11,up,41,
1562,136,24,up,38,
1563,136,87,down,11,
1564,136,87,up,36,
1565,136,0,up,6,
1566,136,23,down,6,
1567,136,23,up,98,
1568,136,81,down,36,
1569,136,38,down,50,
1570,136,38,up,86,
1571,137,59,down,58,
1572,137,59,up,9,
1573,137,20,down,34,
1574,137,53,up,49,
1575,137,55,down,72,
1576,137,55,up,45,
1577,137,25,up,75,
1578,137,12,down,81,
1579,137,84,up,48,
1580,137,96,down,74,
1581,137,96,up,95,
1582,138,27,down,11,
1583,138,96,down,95,
1584,138,96,up,97,
1585,138,0,down,75,
1586,138,97,down,55,
1587,138,97,up,80,
1588,138,14,up,65,
1589,138,74,down,61,
1590,138,49,down,56,
1591,138,49,up,75,
1592,139,91,down,38,
1593,139,91,up,59,
1594,139,0,up,53,
1595,139,0,down,53,
1596,139,49,down,48,
1597,139,49,up,5,
1598,139,0,up,5,
1599,139,72,down,96,
1600,139,72,up,39,
1601,139,0,down,5,
1602,139,0,down,6,
1603,139,75,down,71,
1604,139,75,up,78,
1605,139,85,up,41,
1606,140,0,up,99,
1607,140,87,down,36,
1608,140,0,up,78,
1609,140,71,down,78,
1610,140,71,up,6,
1611,140,94,up,97,
1612,140,38,down,86,
1613,140,38,up,70,
1614,140,49,down,34,
1615,140,79,down,74,
1616,140,79,up,61,
1617,140,43,down,96,
1618,140,63,up,23,
1619,140,0,down,99,
1620,140,40,down,85,
1621,141,0,up,71,
1622,141,84,up,8,
1623,141,0,down,78,
1624,141,63,up,8,
1625,141,36,down,97,
1626,141,97,down,80,
1627,141,97,up,99,
1628,142,0,down,71,
1629,142,38,down,91,
1630,142,38,up,15,
1631,142,6,up,5,
1632,142,54,down,33,
1633,142,73,down,40,
1634,142,0,up,26,
1635,142,83,down,24,
1636,142,21,down,81,
1637,142,32,down,29,
1638,142,32,up,44,
1639,143,17,up,35,
1640,143,36,up,74,
1641,143,76,down,64,
1642,143,76,up,91,
1643,143,38,down,58,
1644,143,36,down,74,
1645,143,36,up,39,
1646,143,25,up,63,
1647,143,53,up,34,
1648,143,67,down,45,
1649,143,16,down,81,
1650,143,0,up,23,
1651,143,58,down,85,
1652,144,27,up,3,
1653,144,0,up,8,
1654,144,74,down,39,
1655,144,0,down,23,
1656,144,73,up,22,
1657,145,97,down,99,
1658,145,97,up,18,
1659,145,82,down,3,
1660,145,82,up,62,
1661,145,19,down,61,
1662,145,22,down,27,
1663,145,22,up,1,
1664,145,49,up,99,
1665,145,74,up,79,
1666,145,67,up,16,
1667,145,25,up,8,
1668,145,6,down,75,
1669,145,67,up,13,
1670,145,0,up,63,
1671,146,39,down,72,
1672,146,39,up,43,
1673,146,0,down,63,
1674,146,0,up,25,
1675,146,0,down,26,
1676,146,82,down,9,
1677,146,82,up,29,
1678,146,11,down,9,
1679,146,0,down,25,
1680,147,6,down,26,
1681,147,0,up,84,
1682,147,56,down,75,
1683,147,93,down,91,
1684,147,93,up,33,
1685,147,90,down,54,
1686,147,85,down,27,
1687,147,0,up,35,
1688,147,76,down,91,
1689,148,38,up,59,
1690,148,0,down,84,
1691,148,78,down,26,
1692,148,78,up,71,
1693,148,49,down,20,
1694,148,49,up,6,
1695,148,30,down,92,
1696,148,12,down,83,
1697,149,25,down,63,
1698,149,25,up,84,
1699,149,39,down,79,
1700,149,39,up,61,
1701,149,68,up,82,
1702,150,49,down,99,
1703,150,49,up,7,
1704,150,20,up,49,
1705,150,31,up,87,
1706,150,93,down,33,
1707,150,58,up,87,
1708,150,89,down,48,
1709,150,89,up,37,
1710,151,7,up,33,
1711,151,82,down,73,
1712,151,82,up,40,
1713,151,79,down,40,
1714,151,79,up,21,
1715,151,24,down,4,
1716,151,24,up,91,
1717,151,11,up,31,
1718,151,76,up,43,
1719,151,7,down,49,
1720,151,7,up,56,
1721,152,91,down,24,
1722,152,91,up,33,
1723,152,0,down,8,
1724,152,35,down,0,
1725,152,94,down,67,
1726,152,4,up,70,
1727,153,19,down,88,
1728,153,84,down,25,
1729,153,84,up,17,
1730,153,37,down,34,
1731,153,37,up,64,
1732,153,93,up,24,
1733,154,24,down,38,
1734,154,38,down,59,
1735,154,73,down,85,
1736,154,73,up,29,
1737,154,45,down,96,
1738,154,73,down,27,
1739,154,73,up,32,
1740,154,82,down,40,
1741,154,82,up,27,
1742,154,29,down,32,
1743,155,84,down,48,
1744,155,82,down,27,
1745,155,27,down,3,
1746,155,27,up,29,
1747,155,49,down,6,
1748,155,49,up,78,
1749,155,76,down,43,
1750,155,32,down,27,
1751,155,32,up,22,
1752,156,89,down,12,
1753,156,89,up,34,
1754,156,71,down,75,
1755,156,26,down,8,
1756,156,26,up,35,
1757,156,3,down,82,
1758,156,44,down,27,
1759,156,44,up,34,
1760,156,59,down,9,
1761,156,59,up,41,
1762,156,81,down,92,
1763,157,85,up,73,
1764,157,75,down,49,
1765,157,75,up,42,
1766,157,5,down,75,
1767,157,56,down,49,
1768,157,52,down,92,
1769,157,67,down,13,
1770,157,20,up,7,
1771,157,93,down,38,
1772,158,84,up,35,
1773,158,47,down,81,
1774,158,26,down,71,
1775,158,26,up,25,
1776,158,87,up,85,
1777,159,63,up,9,
1778,159,53,down,34,
1779,159,16,up,67,
1780,159,4,down,58,
1781,159,4,up,11,
1782,159,58,down,59,
1783,159,55,down,97,
1784,160,62,down,3,
1785,160,44,down,22,
1786,160,44,up,97,
1787,160,91,down,93,
1788,160,11,down,59,
1789,160,11,up,87,
1790,160,29,up,79,
1791,161,59,down,15,
1792,161,59,up,87,
1793,162,20,up,64,
1794,162,32,down,22,
1795,162,32,up,1,
1796,162,26,down,63,
1797,162,26,up,17,
1798,162,4,down,24,
1799,162,4,up,59,
1800,163,87,down,31,
1801,163,87,up,41,
1802,163,26,down,78,
1803,163,75,down,78,
1804,163,75,up,23,
1805,163,27,down,32,
1806,163,27,up,89,
1807,163,48,down,89,
1808,163,48,up,49,
1809,163,48,down,23,
1810,163,91,down,59,
1811,163,25,down,75,
1812,163,25,up,71,
1813,163,90,down,21,
1814,164,4,down,59,
1815,164,4,up,15,
1816,164,59,down,4,
1817,164,59,up,31,
1818,164,50,down,38,
1819,164,68,down,81,
1820,164,67,down,18,
1821,165,22,down,32,
1822,165,22,up,96,
1823,165,58,up,31,
1824,166,21,up,16,
1825,166,27,down,62,
1826,166,27,up,22,
1827,166,6,up,23,
1828,167,20,up,75,
1829,167,8,down,23,
1830,167,8,up,35,
1831,167,26,up,23,
1832,167,28,down,60,
1833,167,89,down,34,
1834,167,82,up,44,
1835,167,78,down,71,
1836,167,1,up,9,
1837,168,75,down,42,
1838,168,75,up,84,
1839,168,11,down,4,
1840,168,11,up,85,
1841,168,59,down,51,
1842,168,59,up,11,
1843,169,46,down,81,
1844,169,40,down,79,
1845,169,41,up,61,
1846,169,34,down,44,
1847,169,34,up,42,
1848,170,34,down,42,
1849,170,34,up,75,
1850,170,75,down,23,
1851,170,75,up,53,
1852,170,78,up,14,
1853,171,16,up,28,
1854,171,27,down,89,
1855,171,27,up,1,
1856,171,6,up,8,
1857,171,47,down,68,
1858,171,95,down,67,
1859,171,94,down,97,
1860,172,72,down,74,
1861,173,90,down,81,
1862,173,27,down,73,
1863,173,6,down,23,
1864,173,6,up,53,
1865,173,58,down,31,
1866,173,58,up,72,
1867,173,71,up,26,
1868,174,32,down,82,
1869,174,32,up,89,
1870,174,20,down,75,
1871,174,79,down,39,
1872,174,75,down,53,
1873,174,75,up,8,
1874,174,6,down,53,
1875,174,6,up,78,
1876,174,48,up,20,
1877,174,75,down,8,
1878,174,75,up,26,
1879,175,86,down,38,
1880,175,42,down,22,
1881,175,42,up,6,
1882,175,6,down,5,
1883,175,6,up,99,
1884,176,8,down,26,
1885,176,34,down,75,
1886,176,34,up,56,
1887,176,72,up,30,
1888,176,26,down,23,
1889,176,26,up,84,
1890,176,12,down,89,
1891,177,48,down,49,
1892,177,9,down,59,
1893,177,9,up,82,
1894,177,99,down,49,
1895,177,78,down,75,
1896,177,78,up,23,
1897,177,34,down,37,
1898,178,96,down,72,
1899,178,82,down,68,
1900,178,82,up,32,
1901,178,34,up,66,
1902,178,5,up,56,
1903,178,25,down,84,
1904,178,64,down,76,
1905,179,82,down,85,
1906,179,82,up,1,
1907,179,57,up,47,
1908,179,34,down,56,
1909,179,73,down,32,
1910,179,73,up,62,
1911,179,32,down,89,
1912,179,32,up,34,
1913,179,20,down,49,
1914,180,11,down,87,
1915,180,22,down,73,
1916,180,22,up,44,
1917,180,63,down,26,
1918,181,75,down,7,
1919,181,75,up,25,
1920,181,7,down,56,
1921,181,7,up,75,
1922,182,49,down,75,
1923,182,49,down,7,
1924,182,37,down,44,
1925,183,23,down,8,
1926,183,48,up,7,
1927,183,15,down,59,
1928,183,95,down,96,
1929,184,49,up,53,
1930,184,32,down,34,
1931,184,32,up,48,
1932,184,23,up,63,
1933,185,8,up,84,
1934,185,6,down,49,
1935,185,89,up,66,
1936,186,48,down,32,
1937,186,48,up,66,
1938,186,74,down,79,
1939,186,3,down,27,
1940,186,8,down,75,
1941,186,8,up,63,
1942,187,35,up,17,
1943,187,6,up,71,
1944,187,27,down,22,
1945,187,80,down,97,
1946,188,16,up,21,
1947,188,54,up,90,
1948,188,72,down,39,
1949,189,40,up,0,
1950,189,63,up,25,
1951,189,99,up,97,
1952,189,40,down,82,
1953,190,58,down,4,
1954,192,99,down,97,
1955,193,62,down,27,
1956,193,85,down,73,
1957,194,8,down,63,
1958,194,8,up,25,
1959,194,22,down,42,
1960,194,85,down,82,
1961,195,63,down,25,
1962,196,9,down,82,
1963,196,24,down,91,
1964,198,71,down,26,
1965,198,98,down,25,
1966,200,47,up,57,
1967,200,5,down,6,
1968,201,31,down,87,
1969,201,0,down,35,
1970,201,42,down,75,
1971,204,30,up,72,
1972,204,90,up,54,
1973,205,23,down,75,
1974,205,44,down,34,
1975,207,75,down,25,
1976,208,22,down,44,
1977,208,79,down,15,
1978,209,59,down,11,
1979,209,45,up,50,
1980,209,28,up,16,
1981,210,68,up,80,
1982,211,73,down,22,
1983,211,42,down,34,
1984,211,89,down,27,
1985,212,23,down,26,
1986,212,51,down,59,
1987,212,4,down,11,
1988,213,56,down,7,
1989,214,53,down,75,
1990,215,53,down,6,
1991,215,32,down,73,
1992,219,31,down,58,
1993,222,82,down,32,
1994,224,50,up,23,
1995,224,89,down,32,
1996,226,68,down,82,
1997,228,7,down,75,
1998,229,0,up,40,
1999,231,64,down,1,
2000,232,34,down,32,
2001,233,80,up,68,
2002,234,23,up,50,
2003,235,32,down,48,
2004,238,79,up,53,
2005,239,63,down,8,
2006,243,45,up,51,
2007,246,56,up,0,
2008,246,53,up,23,
2009,248,89,up,22,
2010,248,20,up,54,
2011,249,20,up,96,
2012,249,15,up,5,
2013,254,50,up,45,
2014,259,34,up,94,
2015,260,96,up,20,
2016,260,53,up,79,
2017,261,54,down,69,
2018,261,54,up,20,
2019,261,38,up,93,
2020,264,4,up,25,
2021,266,99,up,51,
2022,267,0,up,89,
2023,269,70,down,4,
2024,269,70,up,12,
2025,273,64,up,34,
2026,273,51,up,45,
2027,275,94,up,34,
2028,278,91,up,32,
2029,280,23,up,53,
2030,280,51,up,99,
2031,280,5,up,33,
2032,281,94,up,28,
2033,282,22,up,89,
2034,282,32,up,0,
2035,285,49,up,69,
2036,288,86,up,45,
2037,290,93,up,38,
2038,290,0,up,56,
2039,294,53,up,54,
2040,298,5,up,15,
2041,304,25,up,4,
2042,305,69,down,54,
2043,305,28,up,94,
2044,309,89,up,0,
2045,310,4,down,70,
2046,312,12,up,70,
2047,313,33,down,15,
2048,313,33,up,5,
2049,314,34,up,64,
2050,318,69,up,49,
2051,320,32,up,91,
2052,324,0,up,32,
2053,329,54,down,98,
2054,329,54,up,53,
2055,330,45,down,94,
2056,330,45,up,86,
2057,340,15,down,33,
2058,354,94,down,45,
2059,362,98,down,54,
2060,406,79,up,27,
2061,421,27,up,79,
2062,1014,51,recv,99,m0
2063,1014,78,recv,99,m0
2064,1015,71,recv,99,m0
2065,1021,75,recv,99,m0
2066,1027,22,recv,71,m0
2067,1028,61,recv,51,m0
2068,1029,90,recv,51,m0
2069,1039,63,recv,75,m0
2070,1041,6,recv,99,m0
2071,1044,45,recv,51,m0
2072,1045,54,recv,90,m0
2073,1046,49,recv,78,m0
2074,1048,25,recv,71,m0
2075,1052,14,recv,78,m0
2076,1055,23,recv,78,m0
2077,1057,20,recv,54,m0
2078,1058,1,recv,22,m0
2079,1059,84,recv,75,m0
2080,1061,35,recv,25,m0
2081,1061,42,recv,49,m0
2082,1062,89,recv,22,m0
2083,1063,26,recv,75,m0
2084,1064,52,recv,45,m0
2085,1065,50,recv,23,m0
2086,1067,43,recv,61,m0
2087,1068,96,recv,22,m0
2088,1070,9,recv,63,m0
2089,1070,5,recv,49,m0
2090,1071,79,recv,61,m0
2091,1075,41,recv,61,m0
2092,1075,98,recv,23,m0
2093,1075,39,recv,61,m0
2094,1078,67,recv,14,m0
2095,1078,69,recv,49,m0
2096,1079,30,recv,90,m0
2097,1079,53,recv,54,m0
2098,1080,57,recv,54,m0
2099,1080,56,recv,42,m0
2100,1080,8,recv,6,m0
2101,1086,44,recv,89,m0
2102,1086,17,recv,84,m0
2103,1086,27,recv,79,m0
2104,1086,55,recv,14,m0
2105,1087,86,recv,45,m0
2106,1088,4,recv,50,m0
2107,1089,36,recv,14,m0
2108,1090,81,recv,54,m0
2109,1092,72,recv,50,m0
2110,1092,7,recv,20,m0
2111,1092,16,recv,67,m0
2112,1093,28,recv,57,m0
2113,1094,60,recv,98,m0
2114,1094,13,recv,43,m0
2115,1094,87,recv,9,m0
2116,1094,64,recv,20,m0
2117,1094,37,recv,89,m0
2118,1095,65,recv,14,m0
2119,1097,2,recv,69,m0
2120,1098,32,recv,1,m0
2121,1099,73,recv,9,m0
2122,1100,70,recv,57,m0
2123,1101,48,recv,20,m0
2124,1101,47,recv,57,m0
2125,1102,95,recv,69,m0
2126,1102,74,recv,55,m0
2127,1102,40,recv,27,m0
2128,1102,38,recv,4,m0
2129,1103,33,recv,5,m0
2130,1104,0,recv,89,m0
2131,1104,34,recv,7,m0
2132,1104,46,recv,52,m0
2133,1105,19,recv,39,m0
2134,1105,24,recv,86,m0
2135,1106,11,recv,41,m0
2136,1107,82,recv,1,m0
2137,1107,85,recv,41,m0
2138,1108,88,recv,30,m0
2139,1109,3,recv,73,m0
2140,1109,12,recv,52,m0
2141,1109,29,recv,79,m0
2142,1109,91,recv,86,m0
2143,1110,66,recv,86,m0
2144,1113,94,recv,96,m0
2145,1114,21,recv,16,m0
2146,1116,97,recv,96,m0
2147,1117,59,recv,41,m0
2148,1119,76,recv,24,m0
2149,1119,10,recv,98,m0
2150,1119,15,recv,5,m0
2151,1120,80,recv,67,m0
2152,1120,18,recv,36,m0
2153,1126,77,recv,69,m0
2154,1130,62,recv,29,m0
2155,1131,58,recv,70,m0
2156,1131,93,recv,38,m0
2157,1132,31,recv,38,m0
2158,1136,92,recv,10,m0
2159,1143,68,recv,80,m0
2160,1147,83,recv,76,m0
2161,1166,69,recv,2,m1
2162,1189,95,recv,69,m1
2163,1198,49,recv,69,m1
2164,1213,42,recv,49,m1
2165,1213,77,recv,69,m1
2166,1222,5,recv,49,m1
2167,1230,78,recv,49,m1
2168,1232,56,recv,42,m1
2169,1244,99,recv,78,m1
2170,1255,33,recv,5,m1
2171,1259,51,recv,99,m1
2172,1260,71,recv,99,m1
2173,1266,75,recv,99,m1
2174,1268,14,recv,78,m1
2175,1271,15,recv,5,m1
2176,1272,23,recv,78,m1
2177,1272,22,recv,71,m1
2178,1273,61,recv,51,m1
2179,1274,90,recv,51,m1
2180,1282,50,recv,23,m1
2181,1284,63,recv,75,m1
2182,1286,6,recv,99,m1
2183,1289,45,recv,51,m1
2184,1290,54,recv,90,m1
2185,1292,98,recv,23,m1
2186,1293,25,recv,71,m1
2187,1295,67,recv,14,m1
2188,1297,72,recv,2,m1
2189,1298,21,recv,2,m1
2190,1302,20,recv,54,m1
2191,1303,55,recv,14,m1
2192,1303,1,recv,22,m1
2193,1303,84,recv,75,m1
2194,1304,4,recv,50,m1
2195,1305,36,recv,14,m1
2196,1306,35,recv,25,m1
2197,1307,89,recv,22,m1
2198,1308,26,recv,75,m1
2199,1308,16,recv,67,m1
2200,1308,52,recv,45,m1
2201,1310,60,recv,98,m1
2202,1311,65,recv,14,m1
2203,1312,43,recv,61,m1
2204,1313,96,recv,22,m1
2205,1315,9,recv,63,m1
2206,1315,79,recv,61,m1
2207,1319,74,recv,55,m1
2208,1319,38,recv,4,m1
2209,1320,41,recv,61,m1
2210,1320,39,recv,61,m1
2211,1323,30,recv,90,m1
2212,1324,53,recv,54,m1
2213,1325,57,recv,54,m1
2214,1325,8,recv,6,m1
2215,1331,44,recv,89,m1
2216,1331,17,recv,84,m1
2217,1331,27,recv,79,m1
2218,1332,86,recv,45,m1
2219,1335,81,recv,54,m1
2220,1336,10,recv,98,m1
2221,1337,7,recv,20,m1
2222,1337,80,recv,67,m1
2223,1337,18,recv,36,m1
2224,1338,28,recv,57,m1
2225,1338,13,recv,43,m1
2226,1338,87,recv,9,m1
2227,1339,64,recv,20,m1
2228,1339,37,recv,89,m1
2229,1343,32,recv,1,m1
2230,1344,73,recv,9,m1
2231,1344,70,recv,57,m1
2232,1345,48,recv,20,m1
2233,1346,47,recv,57,m1
2234,1347,40,recv,27,m1
2235,1348,93,recv,38,m1
2236,1348,31,recv,38,m1
2237,1349,0,recv,89,m1
2238,1349,34,recv,7,m1
2239,1349,46,recv,52,m1
2240,1350,19,recv,39,m1
2241,1350,24,recv,86,m1
2242,1351,11,recv,41,m1
2243,1352,82,recv,1,m1
2244,1352,85,recv,41,m1
2245,1353,92,recv,10,m1
2246,1353,88,recv,30,m1
2247,1354,3,recv,73,m1
2248,1354,12,recv,52,m1
2249,1354,29,recv,79,m1
2250,1354,91,recv,86,m1
2251,1355,66,recv,86,m1
2252,1358,94,recv,96,m1
2253,1360,68,recv,80,m1
2254,1361,97,recv,96,m1
2255,1362,59,recv,41,m1
2256,1364,76,recv,24,m1
2257,1375,62,recv,29,m1
2258,1376,58,recv,70,m1
2259,1392,83,recv,76,m1
2260,1420,38,recv,93,m2
2261,1435,4,recv,38,m2
2262,1450,31,recv,38,m2
2263,1458,50,recv,4,m2
2264,1468,23,recv,50,m2
2265,1488,98,recv,23,m2
2266,1506,60,recv,98,m2
2267,1509,78,recv,23,m2
2268,1523,99,recv,78,m2
2269,1532,10,recv,98,m2
2270,1536,76,recv,93,m2
2271,1537,51,recv,99,m2
2272,1539,71,recv,99,m2
2273,1542,49,recv,78,m2
2274,1545,75,recv,99,m2
2275,1547,14,recv,78,m2
2276,1549,92,recv,10,m2
2277,1550,24,recv,76,m2
2278,1551,22,recv,71,m2
2279,1552,61,recv,51,m2
2280,1553,90,recv,51,m2
2281,1557,42,recv,49,m2
2282,1563,63,recv,75,m2
2283,1565,6,recv,99,m2
2284,1566,5,recv,49,m2
2285,1568,45,recv,51,m2
2286,1568,54,recv,90,m2
2287,1569,86,recv,24,m2
2288,1572,25,recv,71,m2
2289,1574,67,recv,14,m2
2290,1574,69,recv,49,m2
2291,1576,56,recv,42,m2
2292,1581,20,recv,54,m2
2293,1582,55,recv,14,m2
2294,1582,1,recv,22,m2
2295,1582,84,recv,75,m2
2296,1584,36,recv,14,m2
2297,1585,35,recv,25,m2
2298,1585,89,recv,22,m2
2299,1587,26,recv,75,m2
2300,1587,16,recv,67,m2
2301,1587,52,recv,45,m2
2302,1590,65,recv,14,m2
2303,1591,43,recv,61,m2
2304,1591,91,recv,86,m2
2305,1592,96,recv,22,m2
2306,1592,66,recv,86,m2
2307,1593,2,recv,69,m2
2308,1594,9,recv,63,m2
2309,1594,79,recv,61,m2
2310,1597,95,recv,69,m2
2311,1598,74,recv,55,m2
2312,1599,33,recv,5,m2
2313,1599,41,recv,61,m2
2314,1599,39,recv,61,m2
2315,1600,81,recv,93,m2
2316,1602,30,recv,90,m2
2317,1603,53,recv,54,m2
2318,1604,57,recv,54,m2
2319,1604,8,recv,6,m2
2320,1607,83,recv,93,m2
2321,1610,44,recv,89,m2
2322,1610,17,recv,84,m2
2323,1610,27,recv,79,m2
